"",playlist.id,playlist.name,followers.total
738,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,522920
739,37i9dQZEVXbKypXHVwk1f0,Top 50 - Panama,93709
740,37i9dQZEVXbJfdy5b0KP7W,Top 50 - Peru,450746
741,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,1199717
742,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,196675
743,37i9dQZEVXbNZbJ6TZelCq,Top 50 - Romania,27985
744,37i9dQZEVXbLrQBcXqUtaC,Top 50 - Saudi Arabia,5654
745,37i9dQZEVXbK4gjvS1FjPY,Top 50 - Singapore,129944
746,37i9dQZEVXbKIVTPX9a2Sb,Top 50 - Slovakia,20463
747,37i9dQZEVXbMH2jvi6jvjk,Top 50 - South Africa,31652
748,37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,68548
749,37i9dQZEVXbNFJfN1Vw8d9,Top 50 - Spain,1518067
750,6zFJ2HTXC3d38AgpfcPGph,Top 50 - Suriname,126
751,37i9dQZEVXbLoATJ81JYXz,Top 50 - Sweden,603539
752,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,120232
753,37i9dQZEVXbMnZEatlMSiu,Top 50 - Taiwan,199394
754,37i9dQZEVXbMnz8KIWsvf9,Top 50 - Thailand,135009
755,37i9dQZEVXbIVYVBNw9D5K,Top 50 - Turkey,781153
756,37i9dQZEVXbM4UZuIrvHvA,Top 50 - UAE,2818
757,37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,3416391
758,37i9dQZEVXbKkidEfWYRuD,Top 50 - Ukraine,20880
759,37i9dQZEVXbLnolsZ8PSNw,Top 50 - United Kingdom,2180812
760,37i9dQZEVXbMJJi3wgRbAy,Top 50 - Uruguay,103908
761,37i9dQZEVXbLdGSmz6xilI,Top 50 - Vietnam,76409
762,5atgcoJ9pDa39CzCYdXkRi,Top 50 Polska,752
763,3seAKhZ9QXirBjL9lazOi4,Top 50+ Zimbabwe,117
764,1m7Ov4UeE0XYD2P82Qnt8B,Top 50 - Afghanistan,79
765,37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,1283044
766,37i9dQZEVXbJPcfkRz0wJ0,Top 50 - Australia,809853
767,37i9dQZEVXbKNHh6NIXu36,Top 50 - Austria,118084
768,37i9dQZEVXbJNSeeHswcKB,Top 50 - Belgium,268091
769,37i9dQZEVXbJqfMFK4d691,Top 50 - Bolivia,92259
770,37i9dQZEVXbMXbN3EUUhlg,Top 50 - Brazil,3223948
771,37i9dQZEVXbKj23U1GF4IR,Top 50 - Canada,332480
772,37i9dQZEVXbL0GavIqMTeb,Top 50 - Chile,509563
773,37i9dQZEVXbOa2lmxNORXQ,Top 50 - Colombia,777628
774,37i9dQZEVXbMZAjGMynsQX,Top 50 - Costa Rica,139891
775,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,193602
776,37i9dQZEVXbJlM6nvL1nD1,Top 50 - Ecuador,169956
777,37i9dQZEVXbLesry2Qw2xS,Top 50 - Estonia,17042
778,37i9dQZEVXbMxcczTSoGwZ,Top 50 - Finland,132658
779,37i9dQZEVXbIPWwFssbupI,Top 50 - France,819985
780,37i9dQZEVXbJiZcmkrIHGU,Top 50 - Germany,2131944
781,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global,17047535
782,37i9dQZEVXbJqdarpmTJDL,Top 50 - Greece,80705
783,37i9dQZEVXbLy5tBFyQvd4,Top 50 - Guatemala,75183
784,37i9dQZEVXbLwpL8TjsxOG,Top 50 - Hong Kong,105942
785,37i9dQZEVXbNHwMxAkvmF8,Top 50 - Hungary,68726
786,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,39816
787,37i9dQZEVXbLZ52XmnySJg,Top 50 - India,364385
788,37i9dQZEVXbObFQZ3JLcXt,Top 50 - Indonesia,628788
789,37i9dQZEVXbKM896FDX8L1,Top 50 - Ireland,240123
790,37i9dQZEVXbJ6IpvItkve3,Top 50 - Israel,49259
791,37i9dQZEVXbIQnj7RRhdSX,Top 50 - Italy,1029857
792,37i9dQZEVXbKXQ4mDTEBXq,Top 50 - Japan,945575
793,37i9dQZEVXbJWuzDrTxbKS,Top 50 - Latvia,14158
794,37i9dQZEVXbMx56Rdq5lwc,Top 50 - Lithuania,25007
795,37i9dQZEVXbKGcyg6TFGx6,Top 50 - Luxembourg,7428
796,37i9dQZEVXbJlfUljuZExa,Top 50 - Malaysia,202443
797,37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,1573861
798,37i9dQZEVXbJU9eQpX8gPT,Top 50 - Morocco,26087
799,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,904506
800,37i9dQZEVXbM8SIrkERIYl,Top 50 - New Zealand,211031
801,37i9dQZEVXbISk8kxnzfCq,Top 50 - Nicaragua,15795
802,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,522953
803,37i9dQZEVXbKypXHVwk1f0,Top 50 - Panama,93721
804,37i9dQZEVXbJfdy5b0KP7W,Top 50 - Peru,450839
805,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,1200011
806,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,196708
807,37i9dQZEVXbNZbJ6TZelCq,Top 50 - Romania,27991
808,37i9dQZEVXbLrQBcXqUtaC,Top 50 - Saudi Arabia,5661
809,37i9dQZEVXbK4gjvS1FjPY,Top 50 - Singapore,129969
810,37i9dQZEVXbKIVTPX9a2Sb,Top 50 - Slovakia,20463
811,37i9dQZEVXbMH2jvi6jvjk,Top 50 - South Africa,31673
812,37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,68630
813,37i9dQZEVXbNFJfN1Vw8d9,Top 50 - Spain,1518336
814,6zFJ2HTXC3d38AgpfcPGph,Top 50 - Suriname,127
815,37i9dQZEVXbLoATJ81JYXz,Top 50 - Sweden,603579
816,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,120229
817,37i9dQZEVXbMnZEatlMSiu,Top 50 - Taiwan,199466
818,37i9dQZEVXbMnz8KIWsvf9,Top 50 - Thailand,135109
819,37i9dQZEVXbIVYVBNw9D5K,Top 50 - Turkey,781240
820,37i9dQZEVXbM4UZuIrvHvA,Top 50 - UAE,2822
821,37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,3416504
822,37i9dQZEVXbKkidEfWYRuD,Top 50 - Ukraine,20887
823,37i9dQZEVXbLnolsZ8PSNw,Top 50 - United Kingdom,2180857
824,37i9dQZEVXbMJJi3wgRbAy,Top 50 - Uruguay,103929
825,37i9dQZEVXbLdGSmz6xilI,Top 50 - Vietnam,76443
826,5atgcoJ9pDa39CzCYdXkRi,Top 50 Polska,752
827,3seAKhZ9QXirBjL9lazOi4,Top 50+ Zimbabwe,118
828,1m7Ov4UeE0XYD2P82Qnt8B,Top 50 - Afghanistan,79
829,37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,1283503
830,37i9dQZEVXbJPcfkRz0wJ0,Top 50 - Australia,809900
831,37i9dQZEVXbKNHh6NIXu36,Top 50 - Austria,118078
832,37i9dQZEVXbJNSeeHswcKB,Top 50 - Belgium,268094
833,37i9dQZEVXbJqfMFK4d691,Top 50 - Bolivia,92294
834,37i9dQZEVXbMXbN3EUUhlg,Top 50 - Brazil,3224656
835,37i9dQZEVXbKj23U1GF4IR,Top 50 - Canada,332476
836,37i9dQZEVXbL0GavIqMTeb,Top 50 - Chile,509737
837,37i9dQZEVXbOa2lmxNORXQ,Top 50 - Colombia,777821
838,37i9dQZEVXbMZAjGMynsQX,Top 50 - Costa Rica,139915
839,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,193613
840,37i9dQZEVXbJlM6nvL1nD1,Top 50 - Ecuador,170010
841,37i9dQZEVXbLesry2Qw2xS,Top 50 - Estonia,17042
842,37i9dQZEVXbMxcczTSoGwZ,Top 50 - Finland,132690
843,37i9dQZEVXbIPWwFssbupI,Top 50 - France,820072
844,37i9dQZEVXbJiZcmkrIHGU,Top 50 - Germany,2131963
845,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global,17048181
846,37i9dQZEVXbJqdarpmTJDL,Top 50 - Greece,80720
847,37i9dQZEVXbLy5tBFyQvd4,Top 50 - Guatemala,75200
848,37i9dQZEVXbLwpL8TjsxOG,Top 50 - Hong Kong,105973
849,37i9dQZEVXbNHwMxAkvmF8,Top 50 - Hungary,68733
850,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,39817
851,37i9dQZEVXbLZ52XmnySJg,Top 50 - India,364802
852,37i9dQZEVXbObFQZ3JLcXt,Top 50 - Indonesia,629006
853,37i9dQZEVXbKM896FDX8L1,Top 50 - Ireland,240130
854,37i9dQZEVXbJ6IpvItkve3,Top 50 - Israel,49275
855,37i9dQZEVXbIQnj7RRhdSX,Top 50 - Italy,1029930
856,37i9dQZEVXbKXQ4mDTEBXq,Top 50 - Japan,946202
857,37i9dQZEVXbJWuzDrTxbKS,Top 50 - Latvia,14160
858,37i9dQZEVXbMx56Rdq5lwc,Top 50 - Lithuania,25007
859,37i9dQZEVXbKGcyg6TFGx6,Top 50 - Luxembourg,7427
860,37i9dQZEVXbJlfUljuZExa,Top 50 - Malaysia,202474
861,37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,1574217
862,37i9dQZEVXbJU9eQpX8gPT,Top 50 - Morocco,26136
863,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,904520
864,37i9dQZEVXbM8SIrkERIYl,Top 50 - New Zealand,211037
865,37i9dQZEVXbISk8kxnzfCq,Top 50 - Nicaragua,15795
866,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,522986
867,37i9dQZEVXbKypXHVwk1f0,Top 50 - Panama,93734
868,37i9dQZEVXbJfdy5b0KP7W,Top 50 - Peru,450897
869,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,1200227
870,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,196741
871,37i9dQZEVXbNZbJ6TZelCq,Top 50 - Romania,27991
872,37i9dQZEVXbLrQBcXqUtaC,Top 50 - Saudi Arabia,5668
873,37i9dQZEVXbK4gjvS1FjPY,Top 50 - Singapore,129971
874,37i9dQZEVXbKIVTPX9a2Sb,Top 50 - Slovakia,20463
875,37i9dQZEVXbMH2jvi6jvjk,Top 50 - South Africa,31682
876,37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,68694
877,37i9dQZEVXbNFJfN1Vw8d9,Top 50 - Spain,1518576
878,6zFJ2HTXC3d38AgpfcPGph,Top 50 - Suriname,128
879,37i9dQZEVXbLoATJ81JYXz,Top 50 - Sweden,603592
880,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,120230
881,37i9dQZEVXbMnZEatlMSiu,Top 50 - Taiwan,199516
882,37i9dQZEVXbMnz8KIWsvf9,Top 50 - Thailand,135197
883,37i9dQZEVXbIVYVBNw9D5K,Top 50 - Turkey,781360
884,37i9dQZEVXbM4UZuIrvHvA,Top 50 - UAE,2827
885,37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,3416502
886,37i9dQZEVXbKkidEfWYRuD,Top 50 - Ukraine,20905
887,37i9dQZEVXbLnolsZ8PSNw,Top 50 - United Kingdom,2180891
888,37i9dQZEVXbMJJi3wgRbAy,Top 50 - Uruguay,103968
889,37i9dQZEVXbLdGSmz6xilI,Top 50 - Vietnam,76473
890,5atgcoJ9pDa39CzCYdXkRi,Top 50 Polska,752
891,3seAKhZ9QXirBjL9lazOi4,Top 50+ Zimbabwe,118
892,1m7Ov4UeE0XYD2P82Qnt8B,Top 50 - Afghanistan,79
893,37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,1284040
894,37i9dQZEVXbJPcfkRz0wJ0,Top 50 - Australia,809950
895,37i9dQZEVXbKNHh6NIXu36,Top 50 - Austria,118084
896,37i9dQZEVXbJNSeeHswcKB,Top 50 - Belgium,268095
897,37i9dQZEVXbJqfMFK4d691,Top 50 - Bolivia,92327
898,37i9dQZEVXbMXbN3EUUhlg,Top 50 - Brazil,3225347
899,37i9dQZEVXbKj23U1GF4IR,Top 50 - Canada,332491
900,37i9dQZEVXbL0GavIqMTeb,Top 50 - Chile,509937
901,37i9dQZEVXbOa2lmxNORXQ,Top 50 - Colombia,777973
902,37i9dQZEVXbMZAjGMynsQX,Top 50 - Costa Rica,139938
903,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,193602
904,37i9dQZEVXbJlM6nvL1nD1,Top 50 - Ecuador,170050
905,37i9dQZEVXbLesry2Qw2xS,Top 50 - Estonia,17044
906,37i9dQZEVXbMxcczTSoGwZ,Top 50 - Finland,132722
907,37i9dQZEVXbIPWwFssbupI,Top 50 - France,820196
908,37i9dQZEVXbJiZcmkrIHGU,Top 50 - Germany,2131954
909,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global,17049162
910,37i9dQZEVXbJqdarpmTJDL,Top 50 - Greece,80743
911,37i9dQZEVXbLy5tBFyQvd4,Top 50 - Guatemala,75221
912,37i9dQZEVXbLwpL8TjsxOG,Top 50 - Hong Kong,105994
913,37i9dQZEVXbNHwMxAkvmF8,Top 50 - Hungary,68748
914,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,39819
915,37i9dQZEVXbLZ52XmnySJg,Top 50 - India,365410
916,37i9dQZEVXbObFQZ3JLcXt,Top 50 - Indonesia,629284
917,37i9dQZEVXbKM896FDX8L1,Top 50 - Ireland,240136
918,37i9dQZEVXbJ6IpvItkve3,Top 50 - Israel,49289
919,37i9dQZEVXbIQnj7RRhdSX,Top 50 - Italy,1029997
920,37i9dQZEVXbKXQ4mDTEBXq,Top 50 - Japan,946902
921,37i9dQZEVXbJWuzDrTxbKS,Top 50 - Latvia,14161
922,37i9dQZEVXbMx56Rdq5lwc,Top 50 - Lithuania,25012
923,37i9dQZEVXbKGcyg6TFGx6,Top 50 - Luxembourg,7426
924,37i9dQZEVXbJlfUljuZExa,Top 50 - Malaysia,202525
925,37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,1574614
926,37i9dQZEVXbJU9eQpX8gPT,Top 50 - Morocco,26203
927,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,904545
928,37i9dQZEVXbM8SIrkERIYl,Top 50 - New Zealand,211050
929,37i9dQZEVXbISk8kxnzfCq,Top 50 - Nicaragua,15802
930,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,522999
931,37i9dQZEVXbKypXHVwk1f0,Top 50 - Panama,93742
932,37i9dQZEVXbJfdy5b0KP7W,Top 50 - Peru,450965
933,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,1200454
934,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,196769
935,37i9dQZEVXbNZbJ6TZelCq,Top 50 - Romania,27994
936,37i9dQZEVXbLrQBcXqUtaC,Top 50 - Saudi Arabia,5671
937,37i9dQZEVXbK4gjvS1FjPY,Top 50 - Singapore,129983
938,37i9dQZEVXbKIVTPX9a2Sb,Top 50 - Slovakia,20463
939,37i9dQZEVXbMH2jvi6jvjk,Top 50 - South Africa,31706
940,37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,68764
941,37i9dQZEVXbNFJfN1Vw8d9,Top 50 - Spain,1518770
942,6zFJ2HTXC3d38AgpfcPGph,Top 50 - Suriname,128
943,37i9dQZEVXbLoATJ81JYXz,Top 50 - Sweden,603616
944,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,120229
945,37i9dQZEVXbMnZEatlMSiu,Top 50 - Taiwan,199564
946,37i9dQZEVXbMnz8KIWsvf9,Top 50 - Thailand,135296
947,37i9dQZEVXbIVYVBNw9D5K,Top 50 - Turkey,781431
948,37i9dQZEVXbM4UZuIrvHvA,Top 50 - UAE,2832
949,37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,3416658
950,37i9dQZEVXbKkidEfWYRuD,Top 50 - Ukraine,20937
951,37i9dQZEVXbLnolsZ8PSNw,Top 50 - United Kingdom,2180909
952,37i9dQZEVXbMJJi3wgRbAy,Top 50 - Uruguay,103999
953,37i9dQZEVXbLdGSmz6xilI,Top 50 - Vietnam,76528
954,5atgcoJ9pDa39CzCYdXkRi,Top 50 Polska,753
955,3seAKhZ9QXirBjL9lazOi4,Top 50+ Zimbabwe,117
956,1m7Ov4UeE0XYD2P82Qnt8B,Top 50 - Afghanistan,79
957,37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,1284563
958,37i9dQZEVXbJPcfkRz0wJ0,Top 50 - Australia,809978
959,37i9dQZEVXbKNHh6NIXu36,Top 50 - Austria,118085
960,37i9dQZEVXbJNSeeHswcKB,Top 50 - Belgium,268090
961,37i9dQZEVXbJqfMFK4d691,Top 50 - Bolivia,92352
962,37i9dQZEVXbMXbN3EUUhlg,Top 50 - Brazil,3225975
963,37i9dQZEVXbKj23U1GF4IR,Top 50 - Canada,332488
964,37i9dQZEVXbL0GavIqMTeb,Top 50 - Chile,510138
965,37i9dQZEVXbOa2lmxNORXQ,Top 50 - Colombia,778157
966,37i9dQZEVXbMZAjGMynsQX,Top 50 - Costa Rica,139969
967,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,193622
968,37i9dQZEVXbJlM6nvL1nD1,Top 50 - Ecuador,170084
969,37i9dQZEVXbLesry2Qw2xS,Top 50 - Estonia,17044
970,37i9dQZEVXbMxcczTSoGwZ,Top 50 - Finland,132758
971,37i9dQZEVXbIPWwFssbupI,Top 50 - France,820311
972,37i9dQZEVXbJiZcmkrIHGU,Top 50 - Germany,2131935
973,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global,17050024
974,37i9dQZEVXbJqdarpmTJDL,Top 50 - Greece,80759
975,37i9dQZEVXbLy5tBFyQvd4,Top 50 - Guatemala,75224
976,37i9dQZEVXbLwpL8TjsxOG,Top 50 - Hong Kong,106033
977,37i9dQZEVXbNHwMxAkvmF8,Top 50 - Hungary,68751
978,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,39820
979,37i9dQZEVXbLZ52XmnySJg,Top 50 - India,365780
980,37i9dQZEVXbObFQZ3JLcXt,Top 50 - Indonesia,629455
981,37i9dQZEVXbKM896FDX8L1,Top 50 - Ireland,240167
982,37i9dQZEVXbJ6IpvItkve3,Top 50 - Israel,49304
983,37i9dQZEVXbIQnj7RRhdSX,Top 50 - Italy,1030100
984,37i9dQZEVXbKXQ4mDTEBXq,Top 50 - Japan,947527
985,37i9dQZEVXbJWuzDrTxbKS,Top 50 - Latvia,14165
986,37i9dQZEVXbMx56Rdq5lwc,Top 50 - Lithuania,25014
987,37i9dQZEVXbKGcyg6TFGx6,Top 50 - Luxembourg,7427
988,37i9dQZEVXbJlfUljuZExa,Top 50 - Malaysia,202572
989,37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,1574984
990,37i9dQZEVXbJU9eQpX8gPT,Top 50 - Morocco,26242
991,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,904563
992,37i9dQZEVXbM8SIrkERIYl,Top 50 - New Zealand,211050
993,37i9dQZEVXbISk8kxnzfCq,Top 50 - Nicaragua,15802
994,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,523022
995,37i9dQZEVXbKypXHVwk1f0,Top 50 - Panama,93751
996,37i9dQZEVXbJfdy5b0KP7W,Top 50 - Peru,451009
997,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,1200724
998,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,196784
999,37i9dQZEVXbNZbJ6TZelCq,Top 50 - Romania,27999
1000,37i9dQZEVXbLrQBcXqUtaC,Top 50 - Saudi Arabia,5680
1001,37i9dQZEVXbK4gjvS1FjPY,Top 50 - Singapore,130006
1002,37i9dQZEVXbKIVTPX9a2Sb,Top 50 - Slovakia,20461
1003,37i9dQZEVXbMH2jvi6jvjk,Top 50 - South Africa,31728
1004,37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,68836
1005,37i9dQZEVXbNFJfN1Vw8d9,Top 50 - Spain,1519033
1006,6zFJ2HTXC3d38AgpfcPGph,Top 50 - Suriname,128
1007,37i9dQZEVXbLoATJ81JYXz,Top 50 - Sweden,603649
1008,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,120230
1009,37i9dQZEVXbMnZEatlMSiu,Top 50 - Taiwan,199629
1010,37i9dQZEVXbMnz8KIWsvf9,Top 50 - Thailand,135354
1011,37i9dQZEVXbIVYVBNw9D5K,Top 50 - Turkey,781536
1012,37i9dQZEVXbM4UZuIrvHvA,Top 50 - UAE,2832
1013,37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,3416786
1014,37i9dQZEVXbKkidEfWYRuD,Top 50 - Ukraine,20958
1015,37i9dQZEVXbLnolsZ8PSNw,Top 50 - United Kingdom,2180919
1016,37i9dQZEVXbMJJi3wgRbAy,Top 50 - Uruguay,104030
1017,37i9dQZEVXbLdGSmz6xilI,Top 50 - Vietnam,76554
1018,5atgcoJ9pDa39CzCYdXkRi,Top 50 Polska,753
1019,3seAKhZ9QXirBjL9lazOi4,Top 50+ Zimbabwe,118
1020,1m7Ov4UeE0XYD2P82Qnt8B,Top 50 - Afghanistan,79
1021,37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,1285173
1022,37i9dQZEVXbJPcfkRz0wJ0,Top 50 - Australia,810037
1023,37i9dQZEVXbKNHh6NIXu36,Top 50 - Austria,118089
1024,37i9dQZEVXbJNSeeHswcKB,Top 50 - Belgium,268103
1025,37i9dQZEVXbJqfMFK4d691,Top 50 - Bolivia,92378
1026,37i9dQZEVXbMXbN3EUUhlg,Top 50 - Brazil,3226759
1027,37i9dQZEVXbKj23U1GF4IR,Top 50 - Canada,332492
1028,37i9dQZEVXbL0GavIqMTeb,Top 50 - Chile,510364
1029,37i9dQZEVXbOa2lmxNORXQ,Top 50 - Colombia,778458
1030,37i9dQZEVXbMZAjGMynsQX,Top 50 - Costa Rica,139995
1031,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,193646
1032,37i9dQZEVXbJlM6nvL1nD1,Top 50 - Ecuador,170129
1033,37i9dQZEVXbLesry2Qw2xS,Top 50 - Estonia,17047
1034,37i9dQZEVXbMxcczTSoGwZ,Top 50 - Finland,132780
1035,37i9dQZEVXbIPWwFssbupI,Top 50 - France,820384
1036,37i9dQZEVXbJiZcmkrIHGU,Top 50 - Germany,2131940
1037,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global,17051034
1038,37i9dQZEVXbJqdarpmTJDL,Top 50 - Greece,80787
1039,37i9dQZEVXbLy5tBFyQvd4,Top 50 - Guatemala,75244
1040,37i9dQZEVXbLwpL8TjsxOG,Top 50 - Hong Kong,106064
1041,37i9dQZEVXbNHwMxAkvmF8,Top 50 - Hungary,68762
1042,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,39824
1043,37i9dQZEVXbLZ52XmnySJg,Top 50 - India,366183
1044,37i9dQZEVXbObFQZ3JLcXt,Top 50 - Indonesia,629651
1045,37i9dQZEVXbKM896FDX8L1,Top 50 - Ireland,240185
1046,37i9dQZEVXbJ6IpvItkve3,Top 50 - Israel,49330
1047,37i9dQZEVXbIQnj7RRhdSX,Top 50 - Italy,1030183
1048,37i9dQZEVXbKXQ4mDTEBXq,Top 50 - Japan,948115
1049,37i9dQZEVXbJWuzDrTxbKS,Top 50 - Latvia,14164
1050,37i9dQZEVXbMx56Rdq5lwc,Top 50 - Lithuania,25015
1051,37i9dQZEVXbKGcyg6TFGx6,Top 50 - Luxembourg,7429
1052,37i9dQZEVXbJlfUljuZExa,Top 50 - Malaysia,202607
1053,37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,1575375
1054,37i9dQZEVXbJU9eQpX8gPT,Top 50 - Morocco,26295
1055,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,904626
1056,37i9dQZEVXbM8SIrkERIYl,Top 50 - New Zealand,211070
1057,37i9dQZEVXbISk8kxnzfCq,Top 50 - Nicaragua,15809
1058,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,523089
1059,37i9dQZEVXbKypXHVwk1f0,Top 50 - Panama,93761
1060,37i9dQZEVXbJfdy5b0KP7W,Top 50 - Peru,451084
1061,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,1201002
1062,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,196832
1063,37i9dQZEVXbNZbJ6TZelCq,Top 50 - Romania,28003
1064,37i9dQZEVXbLrQBcXqUtaC,Top 50 - Saudi Arabia,5682
1065,37i9dQZEVXbK4gjvS1FjPY,Top 50 - Singapore,130047
1066,37i9dQZEVXbKIVTPX9a2Sb,Top 50 - Slovakia,20464
1067,37i9dQZEVXbMH2jvi6jvjk,Top 50 - South Africa,31753
1068,37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,68902
1069,37i9dQZEVXbNFJfN1Vw8d9,Top 50 - Spain,1519345
1070,6zFJ2HTXC3d38AgpfcPGph,Top 50 - Suriname,129
1071,37i9dQZEVXbLoATJ81JYXz,Top 50 - Sweden,603694
1072,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,120235
1073,37i9dQZEVXbMnZEatlMSiu,Top 50 - Taiwan,199688
1074,37i9dQZEVXbMnz8KIWsvf9,Top 50 - Thailand,135419
1075,37i9dQZEVXbIVYVBNw9D5K,Top 50 - Turkey,781664
1076,37i9dQZEVXbM4UZuIrvHvA,Top 50 - UAE,2835
1077,37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,3416921
1078,37i9dQZEVXbKkidEfWYRuD,Top 50 - Ukraine,20975
1079,37i9dQZEVXbLnolsZ8PSNw,Top 50 - United Kingdom,2180971
1080,37i9dQZEVXbMJJi3wgRbAy,Top 50 - Uruguay,104065
1081,37i9dQZEVXbLdGSmz6xilI,Top 50 - Vietnam,76575
1082,5atgcoJ9pDa39CzCYdXkRi,Top 50 Polska,753
1083,3seAKhZ9QXirBjL9lazOi4,Top 50+ Zimbabwe,119
1084,1m7Ov4UeE0XYD2P82Qnt8B,Top 50 - Afghanistan,78
1085,37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,1285849
1086,37i9dQZEVXbJPcfkRz0wJ0,Top 50 - Australia,810097
1087,37i9dQZEVXbKNHh6NIXu36,Top 50 - Austria,118107
1088,37i9dQZEVXbJNSeeHswcKB,Top 50 - Belgium,268116
1089,37i9dQZEVXbJqfMFK4d691,Top 50 - Bolivia,92410
1090,37i9dQZEVXbMXbN3EUUhlg,Top 50 - Brazil,3227632
1091,37i9dQZEVXbKj23U1GF4IR,Top 50 - Canada,332491
1092,37i9dQZEVXbL0GavIqMTeb,Top 50 - Chile,510666
1093,37i9dQZEVXbOa2lmxNORXQ,Top 50 - Colombia,778702
1094,37i9dQZEVXbMZAjGMynsQX,Top 50 - Costa Rica,140039
1095,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,193672
1096,37i9dQZEVXbJlM6nvL1nD1,Top 50 - Ecuador,170167
1097,37i9dQZEVXbLesry2Qw2xS,Top 50 - Estonia,17046
1098,37i9dQZEVXbMxcczTSoGwZ,Top 50 - Finland,132819
1099,37i9dQZEVXbIPWwFssbupI,Top 50 - France,820516
1100,37i9dQZEVXbJiZcmkrIHGU,Top 50 - Germany,2131993
1101,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global,17052016
1102,37i9dQZEVXbJqdarpmTJDL,Top 50 - Greece,80813
1103,37i9dQZEVXbLy5tBFyQvd4,Top 50 - Guatemala,75248
